fips,r_670,r_680,r_690,r_700,r_710,r_max,TO5_beta,TO7_beta,TO10_beta
36111,0.0405057660091295,0.0477069896215736,0.0595186577614634,0.0653959196677189,0.043183509137059,0.0653959196677189,0.37,0.34,0.32
36113,0.0249180671025493,0.0369366589307478,0.053190726564455,0.0643886966443305,0.041079040970039,0.0643886966443305,0.37,0.34,0.32
36115,0.0135341932153552,0.0251842486137899,0.0439290828588314,0.0653811664903324,0.0498078373877775,0.0653811664903324,0.37,0.34,0.32
36117,0.0142493436269845,0.0194465183000282,0.0396817692271815,0.0686426624632505,0.0558353017244195,0.0686426624632505,0.38,0.35,0.33
36119,0.0831323703294988,0.0856998509575823,0.083912503883359,0.0666682410971567,0.032717040402488,0.0856998509575823,0.41,0.38,0.36
36121,0.0147154744899485,0.0239381831124597,0.0488850342815166,0.0726343567805427,0.0579874209102362,0.0726343567805427,0.39,0.36,0.34
36123,0.0186360382151998,0.0215608424128417,0.0363534803400825,0.0685525104885244,0.0618948374784396,0.0685525104885244,0.38,0.35,0.33
37001,0.0583690315604192,0.0605327263398348,0.0638563032587309,0.0578381083291677,0.0360689243875052,0.0638563032587309,0.37,0.34,0.32
37003,0.0455784216993339,0.0491696486852906,0.0542389135377427,0.0534569008955054,0.0379346155764841,0.0542389135377427,0.35,0.32,0.3
37005,0.0170399975751379,0.0211400557452451,0.0277876107926306,0.0385566671823017,0.0317087852724455,0.0385566671823017,0.32,0.29,0.27
37007,0.0700448369794688,0.0627451531888618,0.0630085766145998,0.0544456961838435,0.0355309323442801,0.0700448369794688,0.38,0.35,0.33
37009,0.0329530146575679,0.0334421376376219,0.0392168433775116,0.0449360452862879,0.0360912877905352,0.0449360452862879,0.33,0.3,0.29
37011,0.0429480766415704,0.0373920449918182,0.0346848918002483,0.0260016055179691,0.0114152884358408,0.0429480766415704,0.33,0.3,0.28
37013,0.0643508601002229,0.0611342996331175,0.0670084965474828,0.0663269585777726,0.0501204472670689,0.0670084965474828,0.37,0.35,0.32
37015,0.0889996501501231,0.0983578690200912,0.113700038083547,0.114260545564518,0.0653016688465549,0.114260545564518,0.49,0.45,0.43
37017,0.0714501745672268,0.0789146980778119,0.0895312103930435,0.0882326392611919,0.0697584829573177,0.0895312103930435,0.42,0.39,0.37
37019,0.0571920681118149,0.0521490181564315,0.0548884007470934,0.0505486612057786,0.0343455009340924,0.0571920681118149,0.35,0.33,0.31
37021,0.050471155979065,0.0441781348104808,0.04513921211807,0.036841622787104,0.0184762176265418,0.050471155979065,0.34,0.31,0.3
37023,0.0551992780011092,0.0525765823187787,0.0547228002871423,0.0488849628960211,0.030063687050263,0.0551992780011092,0.35,0.32,0.3
37025,0.0483246492783077,0.0456799954890024,0.0461436813701465,0.0372625976911555,0.0210392569658093,0.0483246492783077,0.34,0.31,0.29
37027,0.0591638135553972,0.0538136159493925,0.0529222277881073,0.0478872537985248,0.033786044756281,0.0591638135553972,0.36,0.33,0.31
37029,0.0371412220282861,0.0364513839305605,0.0408664933796277,0.0404503033280579,0.0204357905866586,0.0408664933796277,0.32,0.3,0.28
37031,0.0614518302941524,0.0606087260853468,0.0621724094234192,0.0564412710916952,0.0431675714819907,0.0621724094234192,0.36,0.34,0.32
37033,0.0568097023182956,0.0547131845077805,0.0600084129519419,0.0567437430742661,0.0436084096493708,0.0600084129519419,0.36,0.33,0.31
37035,0.0555193036438198,0.0538700681962,0.0574406685413655,0.0532636801626305,0.0390659019377666,0.0574406685413655,0.35,0.33,0.31
37037,0.0602919385791544,0.0501062032168303,0.0501550685470645,0.0419690266017047,0.0249826653633749,0.0602919385791544,0.36,0.33,0.31
37039,0.0629301225959794,0.05903416921633,0.0633481550398484,0.0572966437959138,0.0375377959130968,0.0633481550398484,0.37,0.34,0.32
37041,0.0725762318761873,0.0599571789683564,0.0574276697866083,0.0449247743149879,0.0209550913240171,0.0725762318761873,0.39,0.36,0.33
37043,0.0642111264079161,0.0607865788390389,0.0649416638124762,0.0576119725473991,0.0357129303098221,0.0649416638124762,0.37,0.34,0.32
37045,0.0556967839160334,0.0521671441782206,0.0522721839080179,0.0445720873605141,0.0233395041746473,0.0556967839160334,0.35,0.32,0.3
37047,0.0746295561930557,0.0706680081536014,0.0749380121856135,0.0720953091213417,0.056076119955745,0.0749380121856135,0.39,0.36,0.34
37049,0.0633263881951907,0.0600807047019075,0.0620685872281537,0.0573442717257786,0.0423753769589055,0.0633263881951907,0.37,0.34,0.32
37051,0.0557022596150286,0.0515718960113477,0.0531357993415415,0.0479451607072382,0.0350322728479042,0.0557022596150286,0.35,0.32,0.3
37053,0.0453898565826853,0.0477131425302414,0.0528910136706831,0.0486174364935802,0.0353646765438539,0.0528910136706831,0.35,0.32,0.3
37055,0.0475307012482401,0.0514742698759702,0.0646421470939989,0.0754788858593268,0.0498047647466378,0.0754788858593268,0.39,0.36,0.34
37057,0.0514139615146668,0.0478873458298547,0.0512768568131,0.0475401914581649,0.0307770479248228,0.0514139615146668,0.34,0.32,0.3
37059,0.0416278105333367,0.04064290475208,0.0442421062397009,0.0447912766064841,0.0378711508024802,0.0447912766064841,0.33,0.3,0.29
37061,0.0660623862977411,0.0689154685776546,0.0847596756714519,0.0923659512217741,0.0705654629411776,0.0923659512217741,0.43,0.4,0.38
37063,0.0835130936528857,0.0881983550666059,0.0935074040163112,0.0810521135764396,0.0511989990937556,0.0935074040163112,0.43,0.4,0.38
37065,0.0898204157795902,0.0984551570067818,0.106218180082599,0.0921875829256386,0.0481368903862704,0.106218180082599,0.46,0.43,0.41
37067,0.0572381929890882,0.0493942312602893,0.0494314268368107,0.0395532554668961,0.019813883296871,0.0572381929890882,0.35,0.33,0.31
37069,0.0742343635085144,0.0582752505971767,0.057534125973538,0.0473423101150083,0.0254281387318893,0.0742343635085144,0.39,0.36,0.34
37071,0.0478910664535096,0.0451764981486554,0.0471017493578902,0.039791785007141,0.0232207735962841,0.0478910664535096,0.34,0.31,0.29
37073,0.0604912544073588,0.064274071456837,0.0725972704620053,0.0753680943001927,0.0576363475287091,0.0753680943001927,0.39,0.36,0.34
37075,0.0524422923395235,0.0531742686130756,0.0580211413161882,0.0580001763631694,0.0468170670584621,0.0580211413161882,0.35,0.33,0.31
37077,0.0586335481169093,0.0628204364851969,0.065829440429052,0.0559185758392044,0.0353027532363537,0.065829440429052,0.37,0.34,0.32
37079,0.0666995866264676,0.0606419218720036,0.0600455240321435,0.0558734826037448,0.0427314248047125,0.0666995866264676,0.37,0.35,0.32
37081,0.0575468321439845,0.0506447779465995,0.0507142674846364,0.0427032937996452,0.0264661921859072,0.0575468321439845,0.35,0.33,0.31
37083,0.105800531428456,0.108870895229171,0.110262086734733,0.0939490785754994,0.0411569354837306,0.110262086734733,0.48,0.44,0.42
37085,0.0640326427159794,0.0582656550167413,0.0590574379787491,0.053406700856366,0.0363293336883666,0.0640326427159794,0.37,0.34,0.32
37087,0.0442899776024185,0.047228358077444,0.0557166115341721,0.0559162806470974,0.0421402862492267,0.0559162806470974,0.35,0.32,0.3
37089,0.0395395702301218,0.037834604234515,0.0407906835657324,0.0373812515228455,0.0215534786022363,0.0407906835657324,0.32,0.3,0.28
37091,0.102569153530579,0.108470869030784,0.117353588587087,0.111878422172551,0.0609253259534375,0.117353588587087,0.49,0.46,0.44
37093,0.0748963873031694,0.0800017295944654,0.0862976845442257,0.080448374474176,0.0610152723960327,0.0862976845442257,0.41,0.38,0.36
37095,0.0664569060219019,0.0701065761226244,0.0738791673801812,0.0724984831249659,0.0584971653885472,0.0738791673801812,0.39,0.36,0.34
37097,0.0469038593946413,0.0422408198026275,0.0431062624199525,0.0362929849643674,0.0184600770645092,0.0469038593946413,0.33,0.31,0.29
37099,0.0512305152473809,0.0520933222545055,0.0585670716494154,0.0549038648207298,0.0386610700232867,0.0585670716494154,0.36,0.33,0.31
37101,0.0630303285113823,0.0539394051670091,0.0536572522668261,0.0468566461502448,0.028867405479467,0.0630303285113823,0.37,0.34,0.32
37103,0.0784172266882186,0.0687488125517432,0.0682006310909451,0.0624469484408078,0.0441368097708658,0.0784172266882186,0.4,0.37,0.35
37105,0.0720640603777793,0.0620639597360499,0.0622923744073401,0.0559951353598023,0.0385562152335143,0.0720640603777793,0.38,0.36,0.33
37107,0.0671657530851736,0.063127705605857,0.0652059740589631,0.0593164037717984,0.0459928935366445,0.0671657530851736,0.37,0.35,0.32
37109,0.0427442757811216,0.0440991315486213,0.0478601713106691,0.0435048206820189,0.0310272752570996,0.0478601713106691,0.34,0.31,0.29
37111,0.0568580904942887,0.0534645269699481,0.0535645348986123,0.0494475455185701,0.0366148938137451,0.0568580904942887,0.35,0.33,0.31
37113,0.0558312284440595,0.0522847473543232,0.0540374823212384,0.0460517996387589,0.0319415888014505,0.0558312284440595,0.35,0.32,0.3
37115,0.0471812181239254,0.0475463508049699,0.0518875235890813,0.0519476846506833,0.037350910879937,0.0519476846506833,0.34,0.32,0.3
37117,0.0765407972002272,0.0707020840414219,0.074507006755756,0.0673889515180907,0.0433928571135736,0.0765407972002272,0.39,0.36,0.34
37119,0.0582963439491518,0.0488030089190161,0.0454687528501237,0.0319485981288598,0.0141485372732883,0.0582963439491518,0.36,0.33,0.31
37121,0.0368185650138132,0.0392499960439995,0.0576713195580479,0.0660744881425927,0.0404306260088513,0.0660744881425927,0.37,0.34,0.32
37123,0.0730292017097664,0.0677580934492137,0.0717140844240289,0.0700152061352857,0.0540536748191765,0.0730292017097664,0.39,0.36,0.34
37125,0.0708971624149825,0.0735278124575589,0.0794743411411817,0.0761384582729859,0.0589227837594135,0.0794743411411817,0.4,0.37,0.35
37127,0.0811864263496389,0.0848038308110998,0.0870112427631186,0.0767298672154939,0.0426487458600906,0.0870112427631186,0.42,0.39,0.37
37129,0.0688485306777804,0.0577313985660731,0.0557943427157513,0.0447817700164771,0.027950294884991,0.0688485306777804,0.38,0.35,0.33
37131,0.103251886005088,0.108159733583692,0.112160828950839,0.098712744582824,0.0476516030942414,0.112160828950839,0.48,0.45,0.42
37133,0.0820243491784909,0.0776623889546059,0.081967469484923,0.0829912159609043,0.0738896334012069,0.0829912159609043,0.41,0.38,0.36
37135,0.0660138118801305,0.0573029528883956,0.0552577533638363,0.043845281410012,0.0264211162676967,0.0660138118801305,0.37,0.34,0.32
37137,0.0743021546658475,0.0723505851703112,0.0747509999037223,0.072504281157653,0.0599680372483573,0.0747509999037223,0.39,0.36,0.34
37139,0.0539170719584019,0.0468529915905661,0.0491485557007115,0.0416104959335319,0.0167007072697359,0.0539170719584019,0.35,0.32,0.3
37141,0.0579657632128539,0.058511928147171,0.0624314590106611,0.0573239210031227,0.0458073701854608,0.0624314590106611,0.36,0.34,0.32
37143,0.0501332760227455,0.0643380052498867,0.081086377108943,0.0889103468744667,0.0576910460610756,0.0889103468744667,0.42,0.39,0.37
37145,0.04712703625016,0.0471207870322594,0.0530717866953428,0.0511399493512082,0.036609311945989,0.0530717866953428,0.35,0.32,0.3
37147,0.0716391219051147,0.0737907715200138,0.0785579596955275,0.0728940478829489,0.046965680780774,0.0785579596955275,0.4,0.37,0.35
37149,0.0641375679752069,0.0613070313097496,0.0646495379463329,0.059570719234659,0.04019383528616,0.0646495379463329,0.37,0.34,0.32
37151,0.0502741847960219,0.0499117953400836,0.0542536145837275,0.0533239431253298,0.0440575569038257,0.0542536145837275,0.35,0.32,0.3
37153,0.0698476251749287,0.0737005940298699,0.0843192063977012,0.0821223290150813,0.0651250840439702,0.0843192063977012,0.41,0.38,0.36
37155,0.070445516215915,0.0586052929001654,0.0596419277106144,0.0528567190634519,0.0319450907485593,0.070445516215915,0.38,0.35,0.33
37157,0.0475615725259372,0.0542446905250621,0.0663683487199969,0.0699223737320838,0.0585882442414443,0.0699223737320838,0.38,0.35,0.33
37159,0.0525993859092364,0.050412712610021,0.052708488633924,0.0471000369948419,0.031764967417181,0.052708488633924,0.34,0.32,0.3
37161,0.064217820194367,0.0638903393373929,0.0670024856929192,0.0648307497618716,0.04995319855433,0.0670024856929192,0.37,0.35,0.32
37163,0.0719789275264705,0.064252223629525,0.0668039710375591,0.0632296649476621,0.0435172039881127,0.0719789275264705,0.38,0.36,0.33
37165,0.0927914318515014,0.0975650290788705,0.107671421176607,0.107864194906606,0.0790317905851753,0.107864194906606,0.47,0.44,0.41
37167,0.0538625731216861,0.0539270583265214,0.0580441626284679,0.0561882434458645,0.0413056374906906,0.0580441626284679,0.35,0.33,0.31
37169,0.0372668562311655,0.0364658241237028,0.0417649053799678,0.0423053630356863,0.0326127131610362,0.0423053630356863,0.32,0.3,0.28
37171,0.0398166998939693,0.0393109383794873,0.0434517389076129,0.0410281422052577,0.030925101388173,0.0434517389076129,0.33,0.3,0.28
37173,0.030756363754617,0.0385872049641681,0.0737206348639835,0.0957808536199757,0.0618738203294762,0.0957808536199757,0.44,0.41,0.38
37175,0.047036897892586,0.0442613605236093,0.0426855352294191,0.0414290327205522,0.024347927399615,0.047036897892586,0.33,0.31,0.29
37177,0.0633869930168076,0.0741946806987112,0.097040568350554,0.102322189563933,0.0913060705261659,0.102322189563933,0.45,0.42,0.4
37179,0.05045003988042,0.0488852861972002,0.0508478680314139,0.0434966197897788,0.0264211668754258,0.0508478680314139,0.34,0.31,0.3
37181,0.0530995538384265,0.0455534009936685,0.0423409400263342,0.0300184920332266,0.0123378979083147,0.0530995538384265,0.35,0.32,0.3
37183,0.0863133737854113,0.0907305107456565,0.0932436745441257,0.0787553013229721,0.0394933742342186,0.0932436745441257,0.43,0.4,0.38
37185,0.0575134496557489,0.0577404924688289,0.0596768945513902,0.0551123922979785,0.0364712933052472,0.0596768945513902,0.36,0.33,0.31
37187,0.0958862586406715,0.106024609669577,0.122967094780926,0.114004753071593,0.0669172070150253,0.122967094780926,0.51,0.47,0.45
37189,0.0518130866168249,0.0492179478514648,0.0510409549542821,0.0474203875420171,0.0322889002106194,0.0518130866168249,0.34,0.32,0.3
37191,0.0556533984158806,0.055403909789935,0.0610676572116967,0.0560553587872344,0.0320156859362479,0.0610676572116967,0.36,0.33,0.31
37193,0.0432471485553425,0.0441638595646147,0.0479014376987426,0.0426866278574908,0.0310615877226428,0.0479014376987426,0.34,0.31,0.29
37195,0.0804554204282642,0.0864359684187575,0.092885205305658,0.0866794744968811,0.0522506759333085,0.092885205305658,0.43,0.4,0.38
37197,0.035694243882239,0.0318938637666274,0.0341202295978275,0.0284662633830789,0.015018694831952,0.035694243882239,0.31,0.29,0.27
37199,0.0270123468620818,0.0265019692524248,0.0258255135316114,0.0247512538075803,0.0092506705260805,0.0270123468620818,0.3,0.27,0.26
38001,0.014684991707859,0.0318023959715422,0.0490570234655264,0.0697468931807324,0.0812892921432724,0.0812892921432724,0.4,0.37,0.35
38003,0.0304430744418152,0.0418790970363657,0.0555489338668553,0.0672374813722412,0.0647685343873813,0.0672374813722412,0.37,0.35,0.32
38005,0.030581324953502,0.0462873272454187,0.0635827175543186,0.0720122554620172,0.0623373028988348,0.0720122554620172,0.38,0.36,0.33
38007,0.0043364574354556,0.0136452102775926,0.0484284773930176,0.0446052228039147,0.0641641192565826,0.0641641192565826,0.37,0.34,0.32
38009,0.0400693285162565,0.0654557104488878,0.0818686769085111,0.0897159607853992,0.0803795752110839,0.0897159607853992,0.42,0.39,0.37
38011,0.022721085718566,0.0511129404546226,0.0758990393627483,0.0760943420051215,0.0747513133386466,0.0760943420051215,0.39,0.36,0.34
38013,0.0399801759974414,0.0592824858402958,0.0821090688282694,0.0968119805777847,0.0762917076461286,0.0968119805777847,0.44,0.41,0.39
38015,0.0452148118789266,0.0566889189508977,0.0682071224260531,0.0710708588651807,0.0596686808949427,0.0710708588651807,0.38,0.35,0.33
38017,0.0411499949016648,0.0522983419466206,0.0679496037546359,0.077789704448813,0.0636195784111967,0.077789704448813,0.4,0.37,0.35
38019,0.0374035073339309,0.052629058236191,0.0795706569201232,0.099329205459242,0.0989373647296505,0.099329205459242,0.45,0.41,0.39
38021,0.0226102416797225,0.0422473337974139,0.0537233951068707,0.0685381436203388,0.0643502908339958,0.0685381436203388,0.38,0.35,0.33
38023,0.0358928317894558,0.0560614722073025,0.0715006042131099,0.0818051281771478,0.079781281385557,0.0818051281771478,0.41,0.38,0.35
38025,0.0052080666340527,0.0195999127134782,0.0363848511458416,0.0462616623134176,0.0571645676343965,0.0571645676343965,0.35,0.33,0.31
38027,0.0461661634686491,0.0532565072458431,0.0610556370503689,0.0614247483562452,0.0180386151505984,0.0614247483562452,0.36,0.33,0.31
38029,0.02046919678988,0.0336734323539488,0.0428167925668137,0.0517434136814929,0.051475495945412,0.0517434136814929,0.34,0.32,0.3
38031,0.0533578144862317,0.0616147074702637,0.0835971588929657,0.109481994124979,0.0847881130802594,0.109481994124979,0.47,0.44,0.42
38033,0.0436799172153291,0.0600874743244499,0.0597217693065518,0.0573549110440349,0.0642093478515156,0.0642093478515156,0.37,0.34,0.32
38035,0.0489462554541,0.05956969149405,0.0723614979893157,0.0766625895081836,0.0651883594823821,0.0766625895081836,0.39,0.37,0.34
38037,0.0440714580612509,0.051753284926307,0.0688182775172904,0.098830149683375,0.0649136253420318,0.098830149683375,0.45,0.41,0.39
38039,0.0105454514090737,0.0334937102622878,0.0617851628212707,0.0970600772208664,0.0647493014340373,0.0970600772208664,0.44,0.41,0.39
38041,0.0732848689955423,0.0835040448282833,0.0981710545950899,0.103048218244855,0.0900625208622669,0.103048218244855,0.46,0.42,0.4
38043,0.0242060502634114,0.0506022872716356,0.0667855702575648,0.0633547913542857,0.061325143226629,0.0667855702575648,0.37,0.35,0.32
38045,0.0245009457582267,0.0461168830282652,0.0773173767702527,0.0920036272818376,0.0730379603936242,0.0920036272818376,0.43,0.4,0.38
38047,0.0401112748199782,0.0462601729873066,0.0500586250810749,0.0561148542518131,0.0546908616787863,0.0561148542518131,0.35,0.32,0.31
38049,0.0267619890292924,0.0369163387757874,0.049306647774684,0.0554957915912463,0.058858861893609,0.058858861893609,0.36,0.33,0.31
38051,0.0147919963649362,0.0257867875826412,0.0298263924623887,0.0334605132730081,0.0273081119441184,0.0334605132730081,0.31,0.28,0.27
38053,0.0189902348848099,0.0217919270555533,0.0362643394569199,0.0504805411034631,0.0331678700173947,0.0504805411034631,0.34,0.31,0.3
38055,0.0175124754687051,0.0339057163074261,0.0554034967354584,0.0662595532983826,0.0650222704355835,0.0662595532983826,0.37,0.34,0.32
38057,0.0329310417419894,0.0510779995675802,0.0676320310381716,0.0728711651705543,0.0662544843498342,0.0728711651705543,0.39,0.36,0.34
38059,0.0373397262568189,0.0525374476983026,0.0678074383147097,0.0711866546082213,0.0631912060338096,0.0711866546082213,0.38,0.35,0.33
38061,0.0320101733160997,0.0471173566482551,0.0640353206861093,0.0810240183913181,0.0715057921693419,0.0810240183913181,0.4,0.37,0.35
38063,0.009739611189635,0.0343676082378742,0.0680457794423602,0.0819957865641343,0.0725683455699681,0.0819957865641343,0.41,0.38,0.35
38065,0.0125621437854901,0.0366679314641027,0.0742416092194462,0.0782165011906826,0.0767635535386901,0.0782165011906826,0.4,0.37,0.35
38067,0.0240937127121943,0.035031908384203,0.0500583595259942,0.072043789319467,0.0646989871489657,0.072043789319467,0.38,0.36,0.33
38069,0.0485913971592722,0.0792850883992148,0.101477284418785,0.0992070852618905,0.0771592838311594,0.101477284418785,0.45,0.42,0.4
38071,0.0216445745466826,0.040581310519895,0.0755915203433258,0.0949238001491649,0.0837211057889627,0.0949238001491649,0.44,0.41,0.38
38073,0.0244548592456185,0.0362889656221578,0.0609773920599676,0.0824590293177122,0.0858935730009477,0.0858935730009477,0.41,0.38,0.36
38075,0.0349760607071906,0.0602924502037925,0.0706523939447427,0.079523164597091,0.066180887835068,0.079523164597091,0.4,0.37,0.35
38077,0.0393725507720903,0.0477086314594597,0.0649921144816202,0.0882141043866224,0.0892144596583677,0.0892144596583677,0.42,0.39,0.37
38079,0.0591460131453362,0.072415410479403,0.0861537632747126,0.0878280558788659,0.0489903622878228,0.0878280558788659,0.42,0.39,0.37
38081,0.0077593719921407,0.0242403587625011,0.0453170647229994,0.0634179680455925,0.0593255485820363,0.0634179680455925,0.37,0.34,0.32
38083,-0.0075077372044799,0.0090546189806641,0.0369258784218045,0.0478024997015332,0.0517126830886517,0.0517126830886517,0.34,0.32,0.3
38085,0.0588393877620155,0.0775116816896403,0.0854685024401708,0.0780920781382713,0.0477006534357404,0.0854685024401708,0.41,0.38,0.36
38087,0.0365039166133202,0.0918335755872244,0.10961434793247,0.100034077327756,0.106826002414682,0.10961434793247,0.47,0.44,0.42
38089,0.0330261575290597,0.0501155030288459,0.0686266465238864,0.077365201854625,0.0687347517061579,0.077365201854625,0.4,0.37,0.34
38091,0.0175587669302883,0.0496355055741367,0.0678182626843376,0.0585667375533017,0.0562795376494594,0.0678182626843376,0.38,0.35,0.33
38093,0.0292456730162699,0.0469476835296736,0.0658404555441281,0.0743878244548477,0.0656649416070778,0.0743878244548477,0.39,0.36,0.34
38095,0.0239723678645368,0.0297643638200494,0.0573294905831542,0.0632478693416617,0.0626696110454064,0.0632478693416617,0.37,0.34,0.32
38097,0.0261409476431776,0.0495275389192967,0.0732617443070348,0.0947768397343036,0.0854541867481343,0.0947768397343036,0.44,0.4,0.38
38099,0.0334383416339614,0.049838943994187,0.0676708946012606,0.0783919093202987,0.0741011920030111,0.0783919093202987,0.4,0.37,0.35
38101,0.0434779919031822,0.0585523839400703,0.0712421439496457,0.0758274418871747,0.0636804135256827,0.0758274418871747,0.39,0.36,0.34
38103,0.026773564951074,0.0362823287220558,0.0549888478309589,0.0522089980511301,0.0116163074901653,0.0549888478309589,0.35,0.32,0.3
38105,0.031972528318275,0.0452682015636429,0.0586816261212385,0.068695494811159,0.0683460329377551,0.068695494811159,0.38,0.35,0.33
39001,0.0354546103722565,0.0421882306829006,0.0552532305340339,0.065385966609996,0.0666002885704977,0.0666002885704977,0.37,0.35,0.32
39003,0.024254644970846,0.0338545917617684,0.053513440197811,0.0698275234428347,0.0688389817116964,0.0698275234428347,0.38,0.35,0.33
39005,0.0239611621354205,0.0286873539276053,0.0394622827906861,0.0409694451063017,0.0262353596406609,0.0409694451063017,0.32,0.3,0.28
39007,0.0118667718197597,0.0145341958401678,0.0220275974904907,0.0266638308860392,0.022695004700216,0.0266638308860392,0.3,0.27,0.26
39009,0.064910775022926,0.0733092467683993,0.0856665205612692,0.0961702355128417,0.0902761296880883,0.0961702355128417,0.44,0.41,0.39
39011,0.0264477880173217,0.0356135421702881,0.0568979865248408,0.071655328738874,0.0613227765287256,0.071655328738874,0.38,0.36,0.33
39013,0.0332204076759311,0.0402033258180338,0.050533954886441,0.0527271538854676,0.0381513235416472,0.0527271538854676,0.34,0.32,0.3
39015,0.0328376174389944,0.0360150688665218,0.0437524030454942,0.0541958783204839,0.0522745374907861,0.0541958783204839,0.35,0.32,0.3
39017,0.0403832730905444,0.0446596430747517,0.0525735801269767,0.0605137845359508,0.0567546430835886,0.0605137845359508,0.36,0.33,0.31
39019,0.0059997600598761,0.007592067776299,0.0259959404966419,0.0362475130711214,0.0239025139353588,0.0362475130711214,0.31,0.29,0.27
39021,0.0260035066832755,0.0278764656240705,0.0346767142630299,0.0417723509980699,0.0391630673755474,0.0417723509980699,0.32,0.3,0.28
39023,0.0324859507382712,0.0344004595978324,0.0449133045319409,0.0605657782585434,0.0605671956139336,0.0605671956139336,0.36,0.33,0.31
39025,0.0370479916325234,0.0409446073305284,0.0493415378028144,0.0645092592233852,0.0638494669964574,0.0645092592233852,0.37,0.34,0.32
39027,0.0358937799000109,0.0398834948093426,0.0460828500523128,0.0486605198421888,0.0408088796113975,0.0486605198421888,0.34,0.31,0.29
39029,0.0209001083128834,0.027577226155106,0.0378903782404655,0.0433048074794288,0.0387125379946838,0.0433048074794288,0.33,0.3,0.28
39031,0.0244681301645464,0.035365578282685,0.0546780810108519,0.0705480609492317,0.0646011272695028,0.0705480609492317,0.38,0.35,0.33
39033,0.0217274178894885,0.024037711117057,0.0334133453750724,0.0395623042485687,0.0323551470806085,0.0395623042485687,0.32,0.29,0.28
39035,0.0524208624085417,0.0536811868578409,0.0366855900367402,0.0022687466613811,0.0434422892217042,0.0536811868578409,0.35,0.32,0.3
39037,0.0324123121462492,0.034311852529522,0.0433693328048524,0.0571522441389448,0.059047099984417,0.059047099984417,0.36,0.33,0.31
39039,0.0231741373324547,0.0305508143099819,0.0434987915721766,0.0540516729299746,0.0465079535551218,0.0540516729299746,0.35,0.32,0.3
39041,0.0404189617813455,0.0466778645950272,0.0568952954762623,0.0567293749873708,0.0471802947707625,0.0568952954762623,0.35,0.33,0.31
39043,0.0396100852955196,0.0448219608911153,0.0540384428571532,0.0410679775780412,0.0066866559650848,0.0540384428571532,0.35,0.32,0.3
39045,0.0378732962258042,0.0407125566976094,0.0475375810226935,0.0463711686954915,0.0338715253796822,0.0475375810226935,0.33,0.31,0.29
39047,0.0311238572963029,0.0348999748093797,0.0422914179422248,0.0515433182410363,0.0472212879071113,0.0515433182410363,0.34,0.32,0.3
39049,0.0496498295946164,0.0550769457794914,0.0602582888385957,0.0494665697146999,0.030198964777137,0.0602582888385957,0.36,0.33,0.31
39051,0.0211573311200282,0.0279376694636488,0.0430608586676025,0.052742391287426,0.0432469954187149,0.052742391287426,0.34,0.32,0.3
39053,0.0333321325281751,0.0390975208491575,0.0508568086654768,0.0635451138854983,0.0569505745695465,0.0635451138854983,0.37,0.34,0.32
39055,0.027801967141273,0.0394255685326873,0.0504795766951242,0.0411131026051321,0.0550913822463142,0.0550913822463142,0.35,0.32,0.3
39057,0.0428738689206801,0.0484017461184848,0.0585443250160851,0.0647843285319313,0.0627366366205175,0.0647843285319313,0.37,0.34,0.32
39059,0.0282867435951534,0.032027033225924,0.0454144973130503,0.0606905648234886,0.0567785913610697,0.0606905648234886,0.36,0.33,0.31
39061,0.051578587490667,0.0545657781636418,0.0601475295623641,0.0632447938316311,0.0433015100376208,0.0632447938316311,0.37,0.34,0.32
39063,0.0244632262392909,0.0331681124720416,0.0499637247177706,0.0624962909937679,0.0613680810894825,0.0624962909937679,0.36,0.34,0.32
39065,0.0220519097260204,0.0265604617986764,0.0422999277122981,0.0567032942165433,0.0551164068165014,0.0567032942165433,0.35,0.33,0.31
39067,0.0200618029170671,0.0233737936593763,0.0350963084348819,0.0385978588058312,0.0381203360680743,0.0385978588058312,0.32,0.29,0.27
39069,0.0285326016224851,0.0362641008154394,0.0552675081364176,0.0695659848926397,0.0557905039332492,0.0695659848926397,0.38,0.35,0.33
39071,0.036023215759664,0.0399594517699885,0.0473284525437394,0.0516978062267353,0.04902562136452,0.0516978062267353,0.34,0.32,0.3
39073,0.0270754914623087,0.0300203688539621,0.0363163721613555,0.040587249287896,0.0304046002207596,0.040587249287896,0.32,0.3,0.28
39075,0.0187312056611674,0.0234643547502877,0.0399798287584698,0.0489806438869983,0.051485518135271,0.051485518135271,0.34,0.32,0.3
39077,0.02921551433088,0.0331893506219986,0.040619954041127,0.0463894993291973,0.0425496683632375,0.0463894993291973,0.33,0.31,0.29
39079,0.0332799464262539,0.039097244617091,0.049891180021875,0.0557723218454618,0.048182097551004,0.0557723218454618,0.35,0.32,0.3
39081,0.034448423472138,0.0395296817257762,0.0497233909585111,0.0529182880009535,0.0418073159018665,0.0529182880009535,0.35,0.32,0.3
39083,0.0296541554799326,0.0329450385914431,0.0417327412015709,0.0455583158522754,0.0418657877919067,0.0455583158522754,0.33,0.3,0.29
39085,0.034283342739252,0.0440456091728764,0.0500525842939622,0.0327938950400253,0.0472342817569637,0.0500525842939622,0.34,0.31,0.29
39087,0.0413975568766224,0.0449325127653132,0.0515019259433961,0.0542898488129699,0.044316656300576,0.0542898488129699,0.35,0.32,0.3
