process_method,method,run_id,flow_over_population,prevalence_peak,peak_day,remaining_flow_pct,epp,unrestricted_flow,unrestricted_peak,isolation_peak,epp_max
33,realtime_county_pchDextS_both,305,0.14955808586396016,91014.0,234,74.97945283462845,4520.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_county_pchDextS_both,306,0.13947009593655693,87598.2,226,69.92193982496102,1104.520000000004,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_county_pchDextS_both,307,0.12955399149829197,85646.7,220,64.95059988879443,-846.9799999999959,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_county_pchDextS_both,308,0.11953652260496113,84819.32,210,59.92844189532377,-1674.359999999986,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_county_pchDextS_both,309,0.1094982424341069,84611.24,211,54.895850375691836,-1882.4399999999878,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_county_pchDextS_both,310,0.0995948026634613,84907.46,207,49.93085974416462,-1586.2199999999866,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_county_pchDextS_both,311,0.08969478061852812,85053.0,211,44.96758255529331,-1440.679999999993,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_county_pchDextS_both,312,0.07976218881919711,85232.0,208,39.98797684530194,-1261.679999999993,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_county_pchDextS_both,313,0.0698097797987962,86487.0,209,34.99843596942541,-6.679999999993015,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_county_pchDextS_both,314,0.05961992751388126,87341.0,209,29.889855284034844,847.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_county_pchDextS_both,315,0.0497785246640025,85962.0,211,24.955966243222516,-531.679999999993,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_county_pchDextS_both,316,0.03986234915192077,86277.0,207,19.984590674907643,-216.67999999999302,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_county_pchDextS_both,317,0.029719693365873653,86605.0,212,14.899671482911947,111.32000000000698,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_county_pchDextS_both,318,0.019853827557553258,85374.0,210,9.953518182176294,-1119.679999999993,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_county_pchDextS_both,319,0.00995397094578442,85501.0,207,4.99032393156989,-992.679999999993,0.19946542714017831,108152.0,86493.68,21658.320000000007
